#eta,sqrt(ADC),correction
0.287490,121.250000,0.057658
0.287490,121.750000,0.057658
0.287490,122.250000,0.057658
0.287490,122.750000,0.057658
0.287490,123.250000,0.057658
0.287490,123.750000,0.057658
0.287490,124.250000,0.057658
0.287490,124.750000,0.057658
0.287490,125.250000,0.057658
0.287490,125.750000,0.057658
0.287490,126.250000,0.057658
0.287490,126.750000,0.057658
0.287490,127.250000,0.057658
0.287490,127.750000,0.057658
0.287490,128.250000,0.057658
0.287490,128.750000,0.057658
0.287490,129.250000,0.057658
0.287490,129.750000,0.057658
0.287490,130.250000,0.057658
0.287490,130.750000,0.057658
0.287490,131.250000,0.057658
0.287490,131.750000,0.057658
0.287490,132.250000,0.057658
0.287490,132.750000,0.057658
0.287490,133.250000,0.057658
0.287490,133.750000,0.057658
0.287490,134.250000,0.057658
0.287490,134.750000,0.057658
0.287490,135.250000,0.057658
0.287490,135.750000,0.057658
0.287490,136.250000,0.057658
0.287490,136.750000,0.057658
0.287490,137.250000,0.057658
0.287490,137.750000,0.057658
0.287490,138.250000,0.057658
0.287490,138.750000,0.057658
0.287490,139.250000,0.057658
0.287490,139.750000,0.057658
0.287490,140.250000,0.057658
0.287490,140.750000,0.057658
0.287490,141.250000,0.057658
0.287490,141.750000,0.057658
0.287490,142.250000,0.057658
0.287490,142.750000,0.057658
0.287490,143.250000,0.057658
0.287490,143.750000,0.057658
0.287490,144.250000,0.057658
0.287490,144.750000,0.057658
0.287490,145.250000,0.057658
0.287490,145.750000,0.057658
0.287490,146.250000,0.057658
0.287490,146.750000,0.057658
0.287490,147.250000,0.057658
0.287490,147.750000,0.057658
0.287490,148.250000,0.057658
0.287490,148.750000,0.057658
0.287490,149.250000,0.057658
0.287490,149.750000,0.057658
0.312500,0.250000,0.049890
0.312500,0.750000,0.049890
0.312500,1.250000,0.049890
0.312500,1.750000,0.049890
0.312500,2.250000,0.049890
0.312500,2.750000,0.049890
0.312500,3.250000,0.049890
0.312500,3.750000,0.049890
0.312500,4.250000,0.049890
0.312500,4.750000,0.049890
0.312500,5.250000,0.050078
0.312500,5.750000,0.050860
0.312500,6.250000,0.051642
0.312500,6.750000,0.052425
0.312500,7.250000,0.053207
0.312500,7.750000,0.053989
0.312500,8.250000,0.054771
0.312500,8.750000,0.055554
0.312500,9.250000,0.056336
0.312500,9.750000,0.056864
0.312500,10.250000,0.057072
0.312500,10.750000,0.057279
0.312500,11.250000,0.057486
0.312500,11.750000,0.057693
0.312500,12.250000,0.057900
0.312500,12.750000,0.058107
0.312500,13.250000,0.058315
0.312500,13.750000,0.058522
0.312500,14.250000,0.058694
0.312500,14.750000,0.058708
0.312500,15.250000,0.058721
0.312500,15.750000,0.058734
0.312500,16.250000,0.058747
0.312500,16.750000,0.058760
0.312500,17.250000,0.058773
0.312500,17.750000,0.058787
0.312500,18.250000,0.058800
0.312500,18.750000,0.058813
0.312500,19.250000,0.058806
0.312500,19.750000,0.058735
0.312500,20.250000,0.058664
0.312500,20.750000,0.058593
0.312500,21.250000,0.058522
0.312500,21.750000,0.058451
0.312500,22.250000,0.058380
0.312500,22.750000,0.058309
0.312500,23.250000,0.058238
0.312500,23.750000,0.058167
0.312500,24.250000,0.058099
0.312500,24.750000,0.058129
0.312500,25.250000,0.058160
0.312500,25.750000,0.058191
0.312500,26.250000,0.058221
0.312500,26.750000,0.058252
0.312500,27.250000,0.058283
0.312500,27.750000,0.058314
0.312500,28.250000,0.058344
0.312500,28.750000,0.058375
0.312500,29.250000,0.058406
0.312500,29.750000,0.058424
0.312500,30.250000,0.058440
0.312500,30.750000,0.058456
0.312500,31.250000,0.058471
0.312500,31.750000,0.058487
0.312500,32.250000,0.058503
0.312500,32.750000,0.058518
0.312500,33.250000,0.058534
0.312500,33.750000,0.058550
0.312500,34.250000,0.058565
0.312500,34.750000,0.058504
0.312500,35.250000,0.058419
0.312500,35.750000,0.058334
0.312500,36.250000,0.058249
0.312500,36.750000,0.058164
0.312500,37.250000,0.058083
0.312500,37.750000,0.058158
0.312500,38.250000,0.058233
0.312500,38.750000,0.058308
0.312500,39.250000,0.058383
0.312500,39.750000,0.058437
0.312500,40.250000,0.058437
0.312500,40.750000,0.058437
0.312500,41.250000,0.058437
0.312500,41.750000,0.058437
0.312500,42.250000,0.058437
0.312500,42.750000,0.058437
0.312500,43.250000,0.058437
0.312500,43.750000,0.058437
0.312500,44.250000,0.058437
0.312500,44.750000,0.058437
0.312500,45.250000,0.058437
0.312500,45.750000,0.058437
0.312500,46.250000,0.058437
0.312500,46.750000,0.058437
0.312500,47.250000,0.058437
0.312500,47.750000,0.058437
0.312500,48.250000,0.058437
0.312500,48.750000,0.058437
0.312500,49.250000,0.058437
0.312500,49.750000,0.058437
0.312500,50.250000,0.058437
0.312500,50.750000,0.058437
0.312500,51.250000,0.058437
0.312500,51.750000,0.058437
0.312500,52.250000,0.058437
0.312500,52.750000,0.058437
0.312500,53.250000,0.058437
0.312500,53.750000,0.058437
0.312500,54.250000,0.058437
0.312500,54.750000,0.058437
0.312500,55.250000,0.058437
0.312500,55.750000,0.058437
0.312500,56.250000,0.058437
0.312500,56.750000,0.058437
0.312500,57.250000,0.058437
0.312500,57.750000,0.058437
0.312500,58.250000,0.058437
0.312500,58.750000,0.058437
0.312500,59.250000,0.058437
0.312500,59.750000,0.058437
0.312500,60.250000,0.058437
0.312500,60.750000,0.058437
0.312500,61.250000,0.058437
0.312500,61.750000,0.058437
0.312500,62.250000,0.058437
0.312500,62.750000,0.058437
0.312500,63.250000,0.058437
0.312500,63.750000,0.058437
0.312500,64.250000,0.058437
0.312500,64.750000,0.058437
0.312500,65.250000,0.058437
0.312500,65.750000,0.058437
0.312500,66.250000,0.058437
0.312500,66.750000,0.058437
0.312500,67.250000,0.058437
0.312500,67.750000,0.058437
0.312500,68.250000,0.058437
0.312500,68.750000,0.058437
0.312500,69.250000,0.058437
0.312500,69.750000,0.058437
0.312500,70.250000,0.058437
0.312500,70.750000,0.058437
0.312500,71.250000,0.058437
0.312500,71.750000,0.058437
0.312500,72.250000,0.058437
0.312500,72.750000,0.058437
0.312500,73.250000,0.058437
0.312500,73.750000,0.058437
0.312500,74.250000,0.058437
0.312500,74.750000,0.058437
0.312500,75.250000,0.058437
0.312500,75.750000,0.058437
0.312500,76.250000,0.058437
0.312500,76.750000,0.058437
0.312500,77.250000,0.058437
0.312500,77.750000,0.058437
0.312500,78.250000,0.058437
0.312500,78.750000,0.058437
0.312500,79.250000,0.058437
0.312500,79.750000,0.058437
0.312500,80.250000,0.058437
0.312500,80.750000,0.058437
0.312500,81.250000,0.058437
0.312500,81.750000,0.058437
0.312500,82.250000,0.058437
0.312500,82.750000,0.058437
0.312500,83.250000,0.058437
0.312500,83.750000,0.058437
0.312500,84.250000,0.058437
0.312500,84.750000,0.058437
0.312500,85.250000,0.058437
0.312500,85.750000,0.058437
0.312500,86.250000,0.058437
0.312500,86.750000,0.058437
0.312500,87.250000,0.058437
0.312500,87.750000,0.058437
0.312500,88.250000,0.058437
0.312500,88.750000,0.058437
0.312500,89.250000,0.058437
0.312500,89.750000,0.058437
0.312500,90.250000,0.058437
0.312500,90.750000,0.058437
0.312500,91.250000,0.058437
0.312500,91.750000,0.058437
0.312500,92.250000,0.058437
0.312500,92.750000,0.058437
0.312500,93.250000,0.058437
0.312500,93.750000,0.058437
0.312500,94.250000,0.058437
0.312500,94.750000,0.058437
0.312500,95.250000,0.058437
0.312500,95.750000,0.058437
0.312500,96.250000,0.058437
0.312500,96.750000,0.058437
0.312500,97.250000,0.058437
0.312500,97.750000,0.058437
0.312500,98.250000,0.058437
0.312500,98.750000,0.058437
0.312500,99.250000,0.058437
0.312500,99.750000,0.058437
0.312500,100.250000,0.058437
0.312500,100.750000,0.058437
0.312500,101.250000,0.058437
0.312500,101.750000,0.058437
0.312500,102.250000,0.058437
0.312500,102.750000,0.058437
0.312500,103.250000,0.058437
0.312500,103.750000,0.058437
0.312500,104.250000,0.058437
0.312500,104.750000,0.058437
0.312500,105.250000,0.058437
0.312500,105.750000,0.058437
0.312500,106.250000,0.058437
0.312500,106.750000,0.058437
0.312500,107.250000,0.058437
0.312500,107.750000,0.058437
0.312500,108.250000,0.058437
0.312500,108.750000,0.058437
0.312500,109.250000,0.058437
0.312500,109.750000,0.058437
0.312500,110.250000,0.058437
0.312500,110.750000,0.058437
0.312500,111.250000,0.058437
0.312500,111.750000,0.058437
0.312500,112.250000,0.058437
0.312500,112.750000,0.058437
0.312500,113.250000,0.058437
0.312500,113.750000,0.058437
0.312500,114.250000,0.058437
0.312500,114.750000,0.058437
0.312500,115.250000,0.058437
0.312500,115.750000,0.058437
0.312500,116.250000,0.058437
0.312500,116.750000,0.058437
0.312500,117.250000,0.058437
0.312500,117.750000,0.058437
0.312500,118.250000,0.058437
0.312500,118.750000,0.058437
0.312500,119.250000,0.058437
0.312500,119.750000,0.058437
0.312500,120.250000,0.058437
0.312500,120.750000,0.058437
0.312500,121.250000,0.058437
0.312500,121.750000,0.058437
0.312500,122.250000,0.058437
0.312500,122.750000,0.058437
0.312500,123.250000,0.058437
0.312500,123.750000,0.058437
0.312500,124.250000,0.058437
0.312500,124.750000,0.058437
0.312500,125.250000,0.058437
0.312500,125.750000,0.058437
0.312500,126.250000,0.058437
0.312500,126.750000,0.058437
0.312500,127.250000,0.058437
0.312500,127.750000,0.058437
0.312500,128.250000,0.058437
0.312500,128.750000,0.058437
0.312500,129.250000,0.058437
0.312500,129.750000,0.058437
0.312500,130.250000,0.058437
0.312500,130.750000,0.058437
0.312500,131.250000,0.058437
0.312500,131.750000,0.058437
0.312500,132.250000,0.058437
0.312500,132.750000,0.058437
0.312500,133.250000,0.058437
0.312500,133.750000,0.058437
0.312500,134.250000,0.058437
0.312500,134.750000,0.058437
0.312500,135.250000,0.058437
0.312500,135.750000,0.058437
0.312500,136.250000,0.058437
0.312500,136.750000,0.058437
0.312500,137.250000,0.058437
0.312500,137.750000,0.058437
0.312500,138.250000,0.058437
0.312500,138.750000,0.058437
0.312500,139.250000,0.058437
0.312500,139.750000,0.058437
0.312500,140.250000,0.058437
0.312500,140.750000,0.058437
0.312500,141.250000,0.058437
0.312500,141.750000,0.058437
0.312500,142.250000,0.058437
0.312500,142.750000,0.058437
0.312500,143.250000,0.058437
0.312500,143.750000,0.058437
0.312500,144.250000,0.058437
0.312500,144.750000,0.058437
0.312500,145.250000,0.058437
0.312500,145.750000,0.058437
0.312500,146.250000,0.058437
0.312500,146.750000,0.058437
0.312500,147.250000,0.058437
0.312500,147.750000,0.058437
0.312500,148.250000,0.058437
0.312500,148.750000,0.058437
0.312500,149.250000,0.058437
0.312500,149.750000,0.058437
0.337500,0.250000,0.050208
0.337500,0.750000,0.050208
0.337500,1.250000,0.050208
0.337500,1.750000,0.050208
0.337500,2.250000,0.050208
0.337500,2.750000,0.050208
0.337500,3.250000,0.050208
0.337500,3.750000,0.050208
0.337500,4.250000,0.050208
0.337500,4.750000,0.050208
0.337500,5.250000,0.050404
0.337500,5.750000,0.051048
0.337500,6.250000,0.051691
0.337500,6.750000,0.052335
0.337500,7.250000,0.052978
0.337500,7.750000,0.053622
0.337500,8.250000,0.054265
0.337500,8.750000,0.054908
0.337500,9.250000,0.055552
0.337500,9.750000,0.056120
0.337500,10.250000,0.056387
0.337500,10.750000,0.056654
0.337500,11.250000,0.056921
0.337500,11.750000,0.057188
0.337500,12.250000,0.057455
0.337500,12.750000,0.057722
0.337500,13.250000,0.057989
0.337500,13.750000,0.058256
0.337500,14.250000,0.058501
0.337500,14.750000,0.058509
0.337500,15.250000,0.058516
0.337500,15.750000,0.058524
0.337500,16.250000,0.058532
0.337500,16.750000,0.058540
0.337500,17.250000,0.058548
0.337500,17.750000,0.058556
0.337500,18.250000,0.058564
0.337500,18.750000,0.058572
0.337500,19.250000,0.058574
0.337500,19.750000,0.058510
0.337500,20.250000,0.058446
0.337500,20.750000,0.058383
0.337500,21.250000,0.058319
0.337500,21.750000,0.058256
0.337500,22.250000,0.058192
0.337500,22.750000,0.058128
0.337500,23.250000,0.058065
0.337500,23.750000,0.058001
0.337500,24.250000,0.057937
0.337500,24.750000,0.057971
0.337500,25.250000,0.058018
0.337500,25.750000,0.058065
0.337500,26.250000,0.058111
0.337500,26.750000,0.058158
0.337500,27.250000,0.058205
0.337500,27.750000,0.058252
0.337500,28.250000,0.058298
0.337500,28.750000,0.058345
0.337500,29.250000,0.058392
0.337500,29.750000,0.058416
0.337500,30.250000,0.058434
0.337500,30.750000,0.058452
0.337500,31.250000,0.058470
0.337500,31.750000,0.058488
0.337500,32.250000,0.058506
0.337500,32.750000,0.058524
0.337500,33.250000,0.058542
0.337500,33.750000,0.058560
0.337500,34.250000,0.058578
0.337500,34.750000,0.058575
0.337500,35.250000,0.058567
0.337500,35.750000,0.058558
0.337500,36.250000,0.058550
0.337500,36.750000,0.058541
0.337500,37.250000,0.058533
0.337500,37.750000,0.058524
0.337500,38.250000,0.058516
0.337500,38.750000,0.058507
0.337500,39.250000,0.058498
0.337500,39.750000,0.058493
0.337500,40.250000,0.058493
0.337500,40.750000,0.058493
0.337500,41.250000,0.058493
0.337500,41.750000,0.058493
0.337500,42.250000,0.058493
0.337500,42.750000,0.058493
0.337500,43.250000,0.058493
0.337500,43.750000,0.058493
0.337500,44.250000,0.058493
0.337500,44.750000,0.058493
0.337500,45.250000,0.058493
0.337500,45.750000,0.058493
0.337500,46.250000,0.058493
0.337500,46.750000,0.058493
0.337500,47.250000,0.058493
0.337500,47.750000,0.058493
0.337500,48.250000,0.058493
0.337500,48.750000,0.058493
0.337500,49.250000,0.058493
0.337500,49.750000,0.058493
0.337500,50.250000,0.058493
0.337500,50.750000,0.058493
0.337500,51.250000,0.058493
0.337500,51.750000,0.058493
0.337500,52.250000,0.058493
0.337500,52.750000,0.058493
0.337500,53.250000,0.058493
0.337500,53.750000,0.058493
0.337500,54.250000,0.058493
0.337500,54.750000,0.058493
0.337500,55.250000,0.058493
0.337500,55.750000,0.058493
0.337500,56.250000,0.058493
0.337500,56.750000,0.058493
0.337500,57.250000,0.058493
0.337500,57.750000,0.058493
0.337500,58.250000,0.058493
0.337500,58.750000,0.058493
0.337500,59.250000,0.058493
0.337500,59.750000,0.058493
0.337500,60.250000,0.058493
0.337500,60.750000,0.058493
0.337500,61.250000,0.058493
0.337500,61.750000,0.058493
0.337500,62.250000,0.058493
0.337500,62.750000,0.058493
0.337500,63.250000,0.058493
0.337500,63.750000,0.058493
0.337500,64.250000,0.058493
0.337500,64.750000,0.058493
0.337500,65.250000,0.058493
0.337500,65.750000,0.058493
0.337500,66.250000,0.058493
0.337500,66.750000,0.058493
0.337500,67.250000,0.058493
0.337500,67.750000,0.058493
0.337500,68.250000,0.058493
0.337500,68.750000,0.058493
0.337500,69.250000,0.058493
0.337500,69.750000,0.058493
0.337500,70.250000,0.058493
0.337500,70.750000,0.058493
0.337500,71.250000,0.058493
0.337500,71.750000,0.058493
0.337500,72.250000,0.058493
0.337500,72.750000,0.058493
0.337500,73.250000,0.058493
0.337500,73.750000,0.058493
0.337500,74.250000,0.058493
0.337500,74.750000,0.058493
0.337500,75.250000,0.058493
0.337500,75.750000,0.058493
0.337500,76.250000,0.058493
0.337500,76.750000,0.058493
0.337500,77.250000,0.058493
0.337500,77.750000,0.058493
0.337500,78.250000,0.058493
0.337500,78.750000,0.058493
0.337500,79.250000,0.058493
0.337500,79.750000,0.058493
0.337500,80.250000,0.058493
0.337500,80.750000,0.058493
0.337500,81.250000,0.058493
0.337500,81.750000,0.058493
0.337500,82.250000,0.058493
0.337500,82.750000,0.058493
0.337500,83.250000,0.058493
0.337500,83.750000,0.058493
0.337500,84.250000,0.058493
0.337500,84.750000,0.058493
0.337500,85.250000,0.058493
0.337500,85.750000,0.058493
0.337500,86.250000,0.058493
0.337500,86.750000,0.058493
0.337500,87.250000,0.058493
0.337500,87.750000,0.058493
0.337500,88.250000,0.058493
0.337500,88.750000,0.058493
0.337500,89.250000,0.058493
0.337500,89.750000,0.058493
0.337500,90.250000,0.058493
0.337500,90.750000,0.058493
0.337500,91.250000,0.058493
0.337500,91.750000,0.058493
0.337500,92.250000,0.058493
0.337500,92.750000,0.058493
0.337500,93.250000,0.058493
0.337500,93.750000,0.058493
0.337500,94.250000,0.058493
0.337500,94.750000,0.058493
0.337500,95.250000,0.058493
0.337500,95.750000,0.058493
0.337500,96.250000,0.058493
0.337500,96.750000,0.058493
0.337500,97.250000,0.058493
0.337500,97.750000,0.058493
0.337500,98.250000,0.058493
0.337500,98.750000,0.058493
0.337500,99.250000,0.058493
0.337500,99.750000,0.058493
0.337500,100.250000,0.058493
0.337500,100.750000,0.058493
0.337500,101.250000,0.058493
0.337500,101.750000,0.058493
0.337500,102.250000,0.058493
0.337500,102.750000,0.058493
0.337500,103.250000,0.058493
0.337500,103.750000,0.058493
0.337500,104.250000,0.058493
0.337500,104.750000,0.058493
0.337500,105.250000,0.058493
0.337500,105.750000,0.058493
0.337500,106.250000,0.058493
0.337500,106.750000,0.058493
0.337500,107.250000,0.058493
0.337500,107.750000,0.058493
0.337500,108.250000,0.058493
0.337500,108.750000,0.058493
0.337500,109.250000,0.058493
0.337500,109.750000,0.058493
0.337500,110.250000,0.058493
0.337500,110.750000,0.058493
0.337500,111.250000,0.058493
0.337500,111.750000,0.058493
0.337500,112.250000,0.058493
0.337500,112.750000,0.058493
0.337500,113.250000,0.058493
0.337500,113.750000,0.058493
0.337500,114.250000,0.058493
0.337500,114.750000,0.058493
0.337500,115.250000,0.058493
0.337500,115.750000,0.058493
0.337500,116.250000,0.058493
0.337500,116.750000,0.058493
0.337500,117.250000,0.058493
0.337500,117.750000,0.058493
0.337500,118.250000,0.058493
0.337500,118.750000,0.058493
0.337500,119.250000,0.058493
0.337500,119.750000,0.058493
0.337500,120.250000,0.058493
0.337500,120.750000,0.058493
0.337500,121.250000,0.058493
0.337500,121.750000,0.058493
0.337500,122.250000,0.058493
0.337500,122.750000,0.058493
0.337500,123.250000,0.058493
